In Nepal there are many Indian beggars who often trouble the public by persistently asking for money It creates an uncomfortable situation for many people and in some cases it feels quite intrusive Thanks for making such video,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
if you dont mind and are free then can you pls tell the answers of the assertion and reasoning,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Thank You For Information Dhruv Sir,"[2, 2, 2, 2, 2, 2]"
As a beggar i can confirm that whatever he said is true,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
i heard all songs of KK sir but i didnt know abt him when he expired i seen he is a bombay settled malayalee Then i open in youtube to know abt him Then i surprised That all these evergreen songs by him Unbelievable I love still his songs,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
I was noticing this problem for a long time but I did not get any information about it You raised this issue It is really a big problem Thanks Dhruv bhaiya,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]"
Thank you for revealing that even individuals like mafias live freely while the poor continue to suffer in this unsafe country,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
This issue is so important and Im grateful for this video to help bring awareness to it We need more voices like yours,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
आज ही एक भिखारी मुस्लिम औरत मिली थी इसी उम्र के बच्चे को गोदी में उठाए हुए। बच्चा सो रहा था। मैंने पूछा सबके बच्चे हमेशा सोते क्यों रहते हैं। वो कुछ नहीं बोली। मैं आधार कार्ड भी मांगने की सोच रहा था इसने में मेरी वाइफ को इस पर दया आ गई और उसने 10 रुपए से दिए। और आज ही तुम्हारी यह वीडियो आ गई। बहुत अच्छा काम किया जागरूक करने का,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Dhruv bhai really needs that Jaadu ka Jhappi from Munna Bhai MBBS,"[2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2]"
Major issue in Indian society THX DHRUV BHAI For this topic,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2]"
My favourite song,"[2, 2, 2]"
like if you have any plans right now about it,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Nice song,"[2, 2]"
I miss you kk sir song kk,"[2, 2, 2, 2, 2, 2, 2]"
BAHUT BAHUT KHOOB YAAR VERY NICE VERY GOOD,"[1, 1, 1, 1, 2, 2, 2, 2]"
Sep 13 morning,"[2, 2, 2]"
Kk always best,"[2, 2, 2]"
ya,[2]
q 25 and 35,"[2, 2, 2, 2]"
ध्रूवी है तो शायद देश का कुछ हो सकता है वर्ना यंहा तो हर कोई सभी को गुम्मराह कर रहे है तुम्हें सलाम भाई,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Of whome we relate this songs may be not with us but this songs reminds us what type of soul once we were,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
fiitjee type,"[2, 2]"
Love From Uttar Pradesh Dhruv Bhai,"[2, 2, 1, 1, 2, 1]"
Finally you are back with the quality content last couple of months felt like thin content but this one is good as it was used to Keep it up,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
thanks same,"[2, 2]"
Watching the video makes me very sad for those poor people Another sad thing is that people like Dhruv Bhai do not hold ministerial positions Love From Bangladesh,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
pcm would be covered,"[2, 2, 2, 2]"
ho to gya,"[1, 1, 1]"
Concealing a problem never resolves it only confronting it does,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
I love you kk sir,"[2, 2, 2, 2, 2]"
K k jaisa koi nahi,"[3, 3, 1, 1, 1]"
students in my coaching are very nice tho,"[2, 2, 2, 2, 2, 2, 2, 2]"
Sunday 4 may,"[2, 2, 2]"
Sach me sir have brilliant mind and gorgeous voice miss you sir,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
nice bro,"[2, 2]"
Thank you for revealing that even individuals like mafias live freely while the poor continue to suffer in this unsafe country,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
आप देश के सच्चाई दिखा रहो हो आप सच्चे देशभक्त हों।।,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
whens school starting,"[2, 2, 2]"
oh,[2]
Love you kk,"[2, 2, 2]"
Just beautiful RIP KK Sir,"[2, 2, 2, 2, 2]"
ill have to see the question paper,"[2, 2, 2, 2, 2, 2, 2]"
Who is listening in December 2024,"[2, 2, 2, 2, 2, 2]"
Im from Assam and this begger situation is very bad here We get 3 to 10 beggers everyday They come to our house and keep asking for money,"[2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Please do a video on Private school loots,"[2, 2, 2, 2, 2, 2, 2, 2]"
So informative video,"[2, 2, 2]"
can you pls tell if the doubt class has started,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
ya sure but pls before 9,"[2, 2, 2, 2, 2, 2]"
Big fan for you thanks jo apne Hyderabad mai deforestation ke upar hawai,"[2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1]"
this much only,"[2, 2, 2]"
We miss kk,"[2, 2, 2]"
