200 Million Views On June 22 Thalapathy Birthday Gift,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
Ithellam inema epo anna paaka pooram poonga Anne kanneer varuthuuu,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Tune,[2]
Ithellam makkal vari Panam thaane,"[1, 1, 1, 1, 1]"
Anna unga appa amma ma katuga pls,"[1, 1, 1, 1, 1, 1, 2]"
இதை உடனடியாக லஞ்ச ஒலிப்புத்துறை விசாரணை நடத்த வேண்டும்,"[0, 0, 0, 0, 0, 0, 0]"
MLA illaya adhudhan panathai vaari iraithullar Incometax officers ennapandranga,"[2, 1, 1, 1, 1, 1, 2, 2, 1]"
antha entry thirupi thirupi paathavanga like pannuga,"[1, 2, 1, 1, 1, 2, 1]"
So fun,"[2, 2]"
இதெல்லாம் எவன் காசுடா,"[0, 0, 0]"
பொண்ணுக்கு எண்ண குறையோ,"[0, 0, 0]"
Hi,[2]
I love you Vijay sir,"[2, 2, 2, 2, 2]"
சோதனை போடுங்கள் தெரியும்,"[0, 0, 0]"
1st income tax ride poganum inga,"[2, 2, 2, 2, 1, 1]"
மக்கள் பணம் எப்படியெல்லாம் சீரழிந்து கொண்டிருக்கிறது,"[0, 0, 0, 0, 0]"
எவன் வீட்டு காசுடா இதெல்லாம்,"[0, 0, 0, 0]"
My my God Going crazy with this music Thalapathys swag is mesmerising man His grace charm moves are to die for Ayoo cant come out of this vibe Truly this has to be my daily dose of energy Lots of love dear Thalapathy Vijay,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Appom raid confirm,"[1, 2, 2]"
Shamelessly the whole greedy family standing and posing for the picture,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
dog mind voice: ball kudhunge daa,"[2, 2, 2, 2, 1, 1]"
மணமகனுக்கு ஆன்மை குறைபாடும் மணமகளுக்கு மலட்டுத்தன்மையும் இல்லாமல் இருந்தால்தான் இந்ந சீர்வரிசை நிலைக்கும் இல்லையேல் குலைக்கும்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
பணத்திமிர்,[0]
Annankal vida thambi height ah irukkaru,"[1, 1, 1, 2, 1, 1]"
இது எல்லாம் வைக்க இடம் இருக்கா,"[0, 0, 0, 0, 0]"
Same vibes paa,"[2, 2, 1]"
cmon guys lets make a world record for vaathi coming,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Bro your 35 Azad street,"[2, 2, 2, 2, 2]"
எம் எல் ஏஇவ்வளவு காசா,"[0, 0, 0, 0]"
Kadai ayea vakkalam pola,"[1, 1, 1, 1]"
Ghhy,[3]
Everyday,[2]
Income tax department enna pannranganu theriyala,"[2, 2, 2, 1, 1, 1]"
Ithu matrvarkalai varathatchanai ketka thoonduvathaga ullathu,"[1, 1, 1, 1, 1, 1]"
Gauge bro,"[2, 2]"
Bro niga family patti soluga pls your sis and bro Patti,"[2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1]"
ஊரான் வீட்டு நெய்யே என் பொண்டாட்டி கையே மக்கள் பணம் எப்படி விளையாடுகிறது அரசியல்வாதிகளிடம் வாழ்க வளமுடன்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
பாத்திர கடையா வைக்க போகுது,"[0, 0, 0, 0]"
Smooth Dance moves Sai Pallavi,"[2, 2, 2, 2, 2]"
Any one today,"[2, 2, 2]"
Evlo panam apdi evruku vachu,"[1, 1, 1, 1, 1]"
500k comments for a first south Indian song Anna yarru thalapathy,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2]"
Watch on 7 April 2025,"[2, 2, 2, 2, 2]"
Where is IT Department,"[2, 2, 2, 2]"
Any one 2025 Bangladesh,"[2, 2, 2, 2]"
Master is 100000 time batter than leo,"[2, 2, 2, 2, 2, 2, 2]"
Waste of money,"[2, 2, 2]"
Kodupadhu thaavaru alla publicity panuradhutha thaavaru,"[1, 1, 1, 2, 1, 1]"
Bro dog islam la haram thaane appo ye neenga dog valakkureenga,"[2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1]"
சோதனை போடுங்கள் தெரியும்,"[0, 0, 0]"
Superb dance,"[2, 2]"
Apaaaaaaa pothum pothum,"[1, 1, 1]"
Another 100M For Our Thalapathy,"[2, 2, 2, 2, 2]"
Yellam makkal panam,"[1, 1, 1]"
எம் எல் ஏ வீட்டு கல்யாணம் அதா இப்படி எவ்வளவு காசு மக்கள் பணத்துல இருந்து எடுத்தார்னு தா தெரியவில்லை இதையும் செய்தி நு போடுகிறார்கள்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Oru vivasayam panaravangala ithuellam panamutiyathu,"[1, 1, 1, 1, 1]"
super hero thalapathy,"[2, 2, 2]"
Panathimir,[1]
Any Saturday 8th 2025,"[2, 2, 2, 2]"
No happiness in couples face,"[2, 2, 2, 2, 2]"
ஆண்டவன் எல்லோருக்கும் நடக்கிறதுக்கு மட்டும் தான் கால படைச்சிறுப்பான் ஆனால் என் தலைவனுக்கு மட்டும் தான் ஆடுறதுக்கு படைச்சிறுக்கான்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Vijay,[2]
Pavangal Oru pakkam thavika Panakara Anavam,"[1, 1, 1, 1, 1, 1]"
I love this,"[2, 2, 2]"
Any Vijay die hard fans here,"[2, 2, 2, 2, 2, 2]"
How many of u notice that Dog activity,"[2, 2, 2, 2, 2, 2, 2, 2]"
Riyas anna neenga pavam,"[2, 1, 1, 1]"
Pure Goosebumps,"[2, 2]"
இதெல்லாம் மக்கள் பணம்,"[0, 0, 0]"
இந்த கொறன காலத்தில் உண்மையில் ஆச்சரியம் பட வைக்கிறது,"[0, 0, 0, 0, 0, 0, 0]"
இந்த பொண்ணை கட்டினா ரொம்ப ரொம்ப,"[0, 0, 0, 0, 0]"
ponnu sonna odana na poren soldra riyas annaanyways dont worry riyas anna un thedi pannuga varuvaga,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]"
In come tax ride poonga sir plz,"[2, 2, 2, 2, 1, 2, 2]"
I am your big fan anna,"[2, 2, 2, 2, 2, 1]"
Really waste of time and money ithuku ne yarukavathu help pani irukalam unga ponuku puniyamavathu varum,"[2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]"
Aniyone 2025,"[2, 2]"
Anyone in 22 February 2025,"[2, 2, 2, 2, 2]"
Evlo porul yethuku Panama koduthakuda pala varusathuku use agum,"[1, 1, 1, 1, 1, 1, 1, 2, 1]"
*~இன்னும் 87நாட்களில்பிறந்தநாள்காணும் தளபதி விஜய் அண்ணா~*,"[0, 0, 0, 0, 0]"
1 million like Varuma ivolo naala wait Panna song,"[2, 2, 2, 1, 1, 1, 2, 1, 2]"
Thalapathy fans like thoko Love from odisha,"[2, 2, 2, 3, 2, 2, 2]"
மூட்டை லசினீயகலந்நதுகுடிங்க,"[0, 0]"
Any one after cm vijay,"[2, 2, 2, 2, 2]"
Antha ooru karangalukku aluku onnu kudutha kuda nallarukumm,"[1, 1, 1, 1, 1, 1, 1, 1]"
Will miss thalapathy no one is going to give vibes like this in future,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
பணம் ஓவரா இருந்தால் ஏழை பாலைக்கு செய்ங்க பணக்காரரே நேர்மையான முறையில் உழைத்த பணமா,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Any one in jan 32,"[2, 2, 2, 2, 2]"
bro neenga 3 perum brothers ah,"[2, 1, 2, 1, 2, 1]"
பெற்றோரைகளை மிகுந்த கவலைபட வைத்ததுள்ளது ஒரு பெற்றோரின் சந்தோஷம் அநேகருக்கு பெரும் அதிர்ச்சி அளித்துள்ளது,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
matgal money sela naigaluku poguthu,"[1, 2, 1, 1, 1]"
Understanding=0% Enjoying=1000%,"[2, 2]"
இது ஆடம்பர வாழ்க்கை இந்த இந்த திருமணம் நிலைக்காது,"[0, 0, 0, 0, 0, 0, 0]"
cute memont thalapathy is my,"[2, 2, 2, 2, 2]"
Waste of money,"[2, 2, 2]"
Pls dnt post such videos,"[2, 2, 2, 2, 2]"
Still best song for vibing,"[2, 2, 2, 2, 2]"
Didnt understand any Tho vibe love it from Nepal,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
Honestly speaking after listening to this song you automatically start to dance,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
இவளோ சீரையும் மக சாகும் போது அள்ளி கிட்டு போக போறதில்ல செஞ்ச புண்ணியம் தா கூட வரும்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Anyone in 2050,"[2, 2, 2]"
Love you,"[2, 2]"
Sorry cute,"[2, 2]"
Me,[2]
Yes,[2]
Iduku dha sona school clg close panunga nu,"[1, 1, 1, 2, 2, 2, 1, 1]"
An All Time BlockBuster Song,"[2, 2, 2, 2, 2]"
This song,"[2, 2]"
What a energy,"[2, 2, 2]"
ithu ;Unmaiyagave Sambathitha Panam illai Uzhal Seitha panam Athavathu Makkal Panam ippadiyellam Than magalai Vazhavaikka vendum Endru Ninaippavarkal Ean Than sontha Uoril Place Ullavarkalai Vazhavaikka mudiyavillai Aathalaal Evan Oru Suyanalakaaran Evanudaya Magalai Thirumanam Seithavan Antha pennai Vaznaal Life long Pooraavum Nimmathiyaaga Vaalavaippanaana Kadavulukku Thaan Velicham God Bless you,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2]"
inthamathiri news poduvathi niruthu,"[1, 2, 1, 1]"
Just Imagine There are 100+ dancers and lot of Art works in the background but your eyes are just focused on single man who wear shady costume with mess look Thats Thalapathi vijay,"[2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Ware is income tax officer,"[2, 2, 2, 2, 2]"
Thalapathy Vijay Anna,"[2, 2, 1]"
கண்டிப்பாக உழைத்து சம்பதிசிருக்க மட்டனுங்க,"[0, 0, 0, 0]"
Romba athisiyam,"[1, 1]"
Proud to be thlpthy fan finally got 200 Million for our thlpthy bday,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
மக்கள் காசெல்லாம் மசுறா போகுது,"[0, 0, 0, 0]"
l Love This Song,"[3, 2, 2, 2]"
ஊழலில் விளைந்த பொருளாதாரங்களுக்கு இருக்கும் பெருமை உண்மையாக உழைப்பவருக்கும் நேர்மையாக இருப்பவருக்கும் கொடுப்பதில்லை,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1 25x crazy,"[2, 2, 2]"
Master eppodume master thaan,"[2, 1, 2, 1]"
Fayas annaku blue deshirt semmaiya iruku,"[2, 1, 2, 2, 1, 1]"
இது எதுக்கு,"[0, 0]"
Ithu yaar kuduththa idea mothala avangala adingaaa,"[1, 1, 1, 2, 1, 1, 1]"
Evalo servarisai endru parthuruka vaai illai boss epadi evalo kollai adichirukaga nu parthu irupaga boss,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]"
பெரிய கடையை போடுலாம் போல,"[0, 0, 0, 0]"
Happy birthday praven Anna,"[2, 2, 2, 1]"
I am there,"[2, 2, 2]"
Atha unga kita panam iruku la atha ya vilambaram panreenga illathavanga itha paathu feel panna matangala Namma kita iruku nu over ah attam poda koodathu oru second la ellam kavunthurum irunthalum illanalum ore mathiri iruka palagikanum,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
nenga 3 perum brothers ah,"[1, 2, 1, 2, 1]"
I am from UP I cant even understand single word but boy this song is stuck in my mind loving music and dance P S thanks for the likes never got so many likes btw still enjoying this song,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Hmm 2025,"[2, 2]"
awesome incredible song not understanding but slow reverb vibe next level,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
என்னாதா கோடிக்கணக்கான saree gold ஆடைகள் வாங்கினாலும் முதல் இரவுக்கு பிறந்தமேனிதான்,"[0, 0, 2, 2, 0, 0, 0, 0, 0]"
Another song in queue of 1 billion club,"[2, 2, 2, 2, 2, 2, 2, 2]"
Thalapathy,[2]
Vijay best song and super may fav song Vijay not my fav but this song tho super,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
9,[2]
Vera maari song thalapathy vijay,"[1, 1, 2, 2, 2]"
285M views Anna Yaru Thalapathy,"[2, 2, 1, 1, 2]"
மக்கள் பணம்,"[0, 0]"
இவன் நடிக்கும் படங்களும் இந்த பாட்டும் தமிழ் மக்களின் ரசனை எந்த அளவுக்கு கீழ் தரமாக போய் விட்டது என்பதற்கு ஒரு நல்ல உதாரணம் ஒரு குரூப் டான்ஸ் கூட ஆட வக்கில்லாத இவன் இன்று ஒரு படத்திற்கு 200 கோடி வாங்குகிறான் என்றால் இவன் அப்பா ஒரு ப்ரொட்யூசர் என்பதே ஒரே காரணம் இந்த லட்ஷணத்தில் முதல்வராக வேண்டும் என்று ஆசை வேறு கஷ்டம்டா சாமி,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
இங்கு சோற்றுக்கு வழியில்லாதவர்கள் கோடி பேர்,"[0, 0, 0, 0, 0]"
Best movie and best hit of thalapathy 100 likes,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
520 million views 1 million comments posetive,"[2, 2, 2, 2, 2, 2, 2]"
Makkal banam,"[1, 1]"
Ithu kovut ha,"[1, 3, 3]"
ஏன் ஐயா இவ்வளவு சீர்வரிசையாக வைக்கறதுக்கு மாப்பிள வீட்ல இடம் இருக்கா,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ethallam oru polappu,"[1, 1, 1]"
Cbcid raid,"[2, 2]"
Oh yeah this is a banger,"[2, 2, 2, 2, 2, 2]"
Black money sham,"[2, 2, 2]"
2005,[2]
Riyas yemanthutiga Pola,"[2, 1, 1]"
He spent his Honestly earned money for his daughter hard work,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
ஆச்சரியப்பட என்ன இருக்கு இது ஒரு பௌத்தியகார கும்பலாக இருக்கும்,"[0, 0, 0, 0, 0, 0, 0, 0]"
No need of singing when music is like that,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
The boys,"[2, 2]"
Lucky girl,"[2, 2]"
Makkal panam,"[1, 1]"
திருமணம் செய்ய வரதட்சணை கொடுத்தால் வரதட்சணை வாங்கினால் சட்டப்படி தண்டனை வழங்க வேண்டும் அது நடக்காது,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Every time I hear this song I got some abnormal vibe,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1m comment,"[2, 2]"
todyoringcoler foodeat broe ok,"[3, 2, 2, 2]"
super,[2]
Makkallukku seiyya villai M L A,"[1, 1, 1, 3, 3, 3]"
Hi Anna,"[2, 1]"
Ha ha ha,"[2, 2, 2]"
Superb dance,"[2, 2]"
What a song What a music What a dance apppa Thalapathy extra ordinary performance Love u Thalapathy ummmmmmmmmma,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3]"
இது நேர்மையான வருமானம் தானா,"[0, 0, 0, 0]"
2025 Anyone lisning this masterpiece song,"[2, 2, 2, 2, 2, 2]"
Vaathi coming is not a song its a vibe,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
2021 my +1 memories,"[2, 2, 2, 2]"
Any one after biggbos visal performance,"[2, 2, 2, 2, 2, 2]"
En da eppudi panringa,"[1, 1, 1, 1]"
Entertainment has no boundaries I would say tamil industry is the best in the business when comes to pakka entertainment For me itz thalapathy king among the dancers,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
ஒரு நல்ல மனிதன் செய்யும் வேலையல்ல இதட்கு மாறாக வெற்றி கிடைத்திருக்கும் இறைவனின் அருளால்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
S Bavabharani s Bavi,"[3, 2, 3, 2]"
Full vibe,"[2, 2]"
Layabalaji,[2]
மக்கள் பணம் மகளுக்கே,"[0, 0, 0]"
Moni akka fayas anna,"[2, 1, 2, 1]"
394M+ views Thalapathys energy cant be matched,"[2, 2, 2, 2, 2, 2, 2]"
Rombha Thappu sir,"[1, 1, 2]"
Ippatithan old cm jaya senchaga apparam case court nu poitaga,"[1, 2, 2, 2, 1, 1, 2, 2, 1, 1]"
Just realised this song has 484m views,"[2, 2, 2, 2, 2, 2, 2]"
Anna Punjabi song,"[1, 2, 2]"
மகிழ்ச்சி தருகிறது ஆனால் பணம் இருப்பவர்கள் தயவு செய்து ஏழைகளுக்கும் கொஞ்சம் செய்ங்கள் இன்னும் அவர்கள் ஆசிர்வாதம் உங்கள் பொண்ணுக்கு கிடைக்கும் வாழ்த்துக்கள்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Did any one notice vishal,"[2, 2, 2, 2, 2]"
Dear news channel naatula evlovo prechanai pogudhu adha unmaya velipadaya news poda vakkillai aama edhukku indha vetti bandha video,"[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2]"
Makkal banam,"[1, 1]"
1 47 vijay leg slipped guy scare,"[2, 2, 2, 2, 2, 2, 2]"
எல்லாம் மக்களின் திருட்டு பணம் ஆகையால் எப்படி வேணாலும் கொடுக்கலாம் சீர்,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Lockdown times memories,"[2, 2, 2]"
இதை எல்லாம் நல்லூதூ இல்ல,"[0, 0, 0, 0]"
Ya its 2025,"[2, 2, 2]"
Ellam makkal Panama avar magaluku saoigirar valga valamudan makalin valthukukal,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Family members ellarum ore mathiriye irukkinga eppadii neenga total a etthana Peru,"[2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]"
Who is watching this song while reading MASS COMMENTS,"[2, 2, 2, 2, 2, 2, 2, 1, 2]"
4 Yrs Of Master,"[2, 2, 2, 2]"
ஊர் அடிச்சு உலையில் போட்ட காசு,"[0, 0, 0, 0, 0]"
En varippanam eppadi jolikkuthu,"[1, 1, 1, 1]"
Yeppa comment section fulla ore stomach burn na iruku pa ellarum karutthu kandhasamy aaytaanga Ithuve ambani veetu kalyantha vaaya thoranthu paaka vendiyathu,"[1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
Adhukku neega edhukuda indha vaasi vaasikiringa,"[1, 1, 1, 1, 1, 1]"
comment,labels
Anyone on 2025,"[2, 2, 2]"
This Song Deserve 500Million Views,"[2, 2, 2, 2, 2]"
Next ride in his house all poor people money corrupted people,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
OMG VISHAL IS IN THE BACK,"[2, 2, 2, 2, 2, 2]"
Ambani vida periya panakkarangalo,"[2, 1, 1, 1]"
anna unga amma va kaminga anna please,"[1, 1, 1, 1, 1, 1, 2]"
Super,[2]
Kon kon reel dekh Kay aya,"[3, 3, 2, 3, 3, 3]"
His daughter is not going to use all these things Instead he could help some poor people,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Veetula idame pathathu Pola,"[1, 1, 1, 1]"
1M comment,"[2, 2]"
Am from Uttar Pradesh I cant understand lyrics but I enjoyed this song and dance very much,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Vera level master Thlapathy vijay sir fans like here who is enjoying this song,"[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Varatatcanai u tell police catch this anbalippu,"[1, 2, 2, 2, 2, 2, 1]"
அண்ணே மொய் எழுதற வேலையாவது குடுங்கண்ணே,"[0, 0, 0, 0, 0]"
No,[2]
All our tax money,"[2, 2, 2, 2]"
Anyone in 2026 AFTER TAMIL NADU ELECTIONS,"[2, 2, 2, 2, 2, 2, 2]"
Ithukku pesama oru vasanth and co branch ah vaanki kuduthirikkalam,"[1, 1, 1, 2, 2, 2, 2, 2, 1, 1]"
yaar veetu kaasuda ithu,"[1, 1, 1, 1]"
Super song and dance,"[2, 2, 2, 2]"
Mummy daddy photo podunga,"[2, 2, 2, 1]"
Idha ellam mappillai veetla enga kondu poi vechipanga evlo kodutha enna ponnu mappilayum nalla vazhndhal podhum sandhosham irukattum,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
எந்த கட்சி என்று சொல்லுப்பா,"[0, 0, 0, 0]"
Tivona,[3]
Ivarkaluku epadi ivlo panam kiadikuthu namma enna tha pannalum namaku onnume nikka matinguthu ivangala r Ellam income tax parthutu enna pannaranga,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]"
In car bus mall shops restaurants phone ringtone Everywhere we go we hear only Vaathi coming Mass,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]"
Any ane 2025,"[2, 3, 2]"
Layabalaji,[2]
Vaathi coming listening energy coming,"[2, 2, 2, 2, 2]"
மக்களிடமிருந்து சுருட்டிய பணம் கேவலமாக உள்ளது,"[0, 0, 0, 0, 0]"
Luckyball,[2]
Bollywood makes same old cringe nonsense : Im the best at songs South Indian Film industry : hold our coconuts,"[2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2]"
i also these like bro,"[2, 2, 2, 2, 2]"
Im thinking Think about Mp And cm level,"[2, 2, 2, 2, 2, 2, 2, 2]"
அவனின் அப்பன் பணம் இ,"[0, 0, 0, 0]"
Neenga ipdi alavukku meeri selavu panratha konjam kasta pattavangalukku kuduthaale india varumayil irundhu velivarum,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]"
I didnt understand the lyrics but according to beats its one of the best song I have ever heard,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Tag that to a play boy friend,"[2, 2, 2, 2, 2, 2, 2]"
அட சீஈஈ இது அத்தனையும் பொழங்போராங்கலா,"[0, 0, 0, 0, 0]"
10th April 2025 But still vibe is same VJ ANNA,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 1]"
Fayas,[2]
Idaho,[2]
Vvvvvvvvvvvv,[3]
I am from odisha I understand little bit tamil telugu and kanada love this song love from odisha,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
Our money,"[2, 2]"
Ithellam romba over,"[1, 1, 2]"
உருப்படாத உலகம் ஏழைகளை ஏழைகளாகவே வாழ இவனுங்க வேற உருப்படியான செய்திகளை எப்படா சொல்லுவிங்க,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Yellam engaloda panam da deai,"[1, 1, 1, 1, 1]"
Yennada oorave kollayadichitingala,"[1, 1, 1]"
53 crore views,"[2, 2, 2]"
Mothamum west,"[1, 2]"
பெண் கால்யாணம் முடிந்த பின் கடை வைய்க்க போவுதா,"[0, 0, 0, 0, 0, 0, 0]"
I live this song,"[2, 2, 2, 2]"
2025 any One other play this song,"[2, 2, 2, 2, 2, 2, 2]"
Happy birthday fayas anna NRFM king,"[2, 2, 2, 1, 3, 2]"
Idhu tamilnattu peopls property ore ponnu anupavikra Vetkam indha manaketa kalyanam,"[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
இதில் பெருமையுடைய என்ன இருக்கிறது எனது வீட்டில் இருக்கும் ஒரு பிள்ளையை கட்டி தர என் ஆயுள் முடிந்துவிடும்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ஆடி அடங்கும் வழ்கையடா ஆறடி நிலமே சொந்தமடா,"[0, 0, 0, 0, 0, 0]"
MLA மகளோட கல்யாணத்துக்கே இவ்வளவு செஞ்சிருக்காருனா அவர் வீட்டில இன்னும் எவ்வளவு வச்சிறுப்பாரு,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
After lockdown my favourite mass movie,"[2, 2, 2, 2, 1, 2]"
Income tax is sleeping,"[2, 2, 2, 2]"
400 Million I still remember we pushed this until 200 Million for last years Thalapathy Birthday now its going to hit 400 Million,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
திருமணத்திற்கு பிறகு நான்கு இட்லி மதியம் கொஞ்சம் சாதம் ஒரு பொறியல் ஒரு கூட்டு அப்பளம் இரவு நான்கு சப்பாத்தி சாப்பிட இவ்வளவு பாத்திரம் சீர்வரிசை பலே பலே,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hhh,[3]
இவங்க எப்படி செய்தால் எழகள் எப்படி இது மாதிரி சீரவரிசை செய்யமுடியும் எதுக்கு இப்படி நன்ஷன்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Who notice the dog,"[2, 2, 2, 2]"
I can dance on this song while sleeping also,"[2, 2, 2, 2, 2, 2, 2, 2, 2]"
அவர் மகளுக்கு அவர் செய்தது அவருடைய விருப்பம் சந்தோஷம் ஆனால் விளம்பரம் தேவையில்லாதது அவர் வசதிக்கு அவர் செய்தது விளம்பரம் செய்துவிட்டார் ஆனால் வசதி குறைவாக இருப்பவர்கள் அவர்கள் செய்வது அவர்களுக்கு அதிகம் அவர்கள் இப்படிய விளம்பரம் செய்கிறார்கள் இன்றைக்கு இதெல்லாம் ஒரு வியாபாரமாக ஆகிவிட்டது இவர் ஒரு விவசாயி ஆக இருந்தார் என்பது சாத்தியமானால் இவர் இதை செய்திருக்க கூடாது தவறாக இருந்தால் மன்னிக்கவும்,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
